@relation MouseFeatures


@attribute Type {Left, Right, Double}
@attribute length real
@attribute speed real
@attribute accel real
@attribute jerk real
@attribute int1Len real
@attribute int2Len real
@attribute int3Len real
@attribute File {53,54,55,1,3,4,2,5,7,10,12,13,15,16,17,18,19,20,21,22,23,24,25,27,29,30,31,32,37,38,40,41,42,43,44,48,49,51,9,}
@data 
Left,125,0.0003866976,0.0000000748,0.0000000000,?,?,?,21
Left,141,0.0978121099,0.0000107380,0.0000000012,?,?,?,21
Right,94,0.0394520570,0.0000039089,0.0000000004,?,?,?,21
Left,125,0.0813124878,0.0000547559,0.0000000369,?,?,?,21
Left,141,0.0467535738,0.0000067700,0.0000000010,?,?,?,21
Left,93,0.0820970789,0.0000392059,0.0000000187,?,?,?,21
Right,109,0.0240530212,0.0000039882,0.0000000007,?,?,?,21
Left,140,0.0851395683,0.0000592069,0.0000000412,?,?,?,21
Left,141,0.0642334831,0.0000136146,0.0000000029,?,?,?,21
Left,110,0.1914467396,0.0000450463,0.0000000106,?,?,?,21
Left,125,0.0002361275,0.0000000558,0.0000000000,?,?,?,21
Left,109,0.2861476842,0.0000394686,0.0000000054,?,?,?,21
Left,140,0.0026232949,0.0000013763,0.0000000007,?,?,?,21
Right,109,0.0365768264,0.0000050126,0.0000000007,?,?,?,21
Left,94,0.2959342962,0.0000342477,0.0000000040,?,?,?,21
Right,140,0.0232933115,0.0000013251,0.0000000001,?,?,?,21
Left,109,0.0674967025,0.0000359982,0.0000000192,?,?,?,21
Left,125,0.1319797445,0.0000716114,0.0000000389,?,?,?,21
Left,94,0.3479003938,0.0001567825,0.0000000707,?,?,?,21
Left,109,0.0013015184,0.0000002823,0.0000000001,?,?,?,21
Left,109,0.0640646268,0.0000409882,0.0000000262,?,?,?,21
Left,94,0.2093762426,0.0001165792,0.0000000649,?,?,?,21
Left,110,0.1696328130,0.0000252467,0.0000000038,?,?,?,21
Left,125,0.0000000000,0.0000000000,0.0000000000,?,?,?,21
Left,125,0.1294266348,0.0000158088,0.0000000019,?,?,?,21
Left,125,0.3208456679,0.0000831422,0.0000000215,?,?,?,21
Right,94,0.0259974880,0.0000026205,0.0000000003,?,?,?,21
Right,94,0.1224584463,0.0000318570,0.0000000083,?,?,?,21
Left,109,0.2660851030,0.0000763515,0.0000000219,?,?,?,21
Left,93,0.0051837639,0.0000043090,0.0000000036,?,?,?,21
Right,110,0.5272023833,0.0004018311,0.0000003063,?,?,?,21
Right,110,0.1663348559,0.0000976717,0.0000000574,?,?,?,21
Left,109,0.1179940327,0.0000539278,0.0000000246,?,?,?,21
Left,140,0.1026705368,0.0000521435,0.0000000265,?,?,?,21
Left,94,0.1314650934,0.0000978891,0.0000000729,?,?,?,21
Left,109,0.1187258594,0.0000627847,0.0000000332,?,?,?,21
Right,125,0.0439968116,0.0000426739,0.0000000414,?,?,?,21
Left,110,0.1730309708,0.0001025673,0.0000000608,?,?,?,21
Left,125,0.1263474878,0.0000233717,0.0000000043,?,?,?,21
Left,94,0.1705954568,0.0001315308,0.0000001014,?,?,?,21
Left,94,0.2085954168,0.0000322454,0.0000000050,?,?,?,21
Left,109,0.0000000000,0.0000000000,0.0000000000,?,?,?,21
Right,109,0.0491953796,0.0000105298,0.0000000023,?,?,?,21
Right,125,0.0775141006,0.0000463601,0.0000000277,?,?,?,21
Right,125,0.0526306188,0.0000354654,0.0000000239,?,?,?,21
Left,109,0.0628975080,0.0000273825,0.0000000119,?,?,?,21
Left,141,0.0492953601,0.0000105875,0.0000000023,?,?,?,21
Left,93,0.1324812793,0.0001283733,0.0000001244,?,?,?,21
Left,141,0.0048754124,0.0000009483,0.0000000002,?,?,?,21
Left,141,0.1717513071,0.0000300317,0.0000000053,?,?,?,21
Right,109,0.0152034754,0.0000026154,0.0000000004,?,?,?,21
Right,140,0.0157425678,0.0000121377,0.0000000094,?,?,?,21
Left,109,0.0575432242,0.0000261204,0.0000000119,?,?,?,21
Left,94,0.0243933557,0.0000028594,0.0000000003,?,?,?,21
Left,110,0.1340226210,0.0000490207,0.0000000179,?,?,?,21
Right,94,0.0168361715,0.0000032851,0.0000000006,?,?,?,21
Left,140,0.0808635351,0.0000438522,0.0000000238,?,?,?,21
Left,141,0.0456102032,0.0000115381,0.0000000029,?,?,?,21
Left,141,0.0007440476,0.0000005536,0.0000000004,?,?,?,21
Left,109,0.2115770817,0.0000522800,0.0000000129,?,?,?,21
Left,141,0.0022590361,0.0000017011,0.0000000013,?,?,?,21
Right,125,0.3353808054,0.0002715634,0.0000002199,?,?,?,21
Right,125,0.0175382294,0.0000096789,0.0000000053,?,?,?,21
Right,125,0.0203637013,0.0000197323,0.0000000191,?,?,?,21
Left,94,0.0456578626,0.0000429923,0.0000000405,?,?,?,21
Left,110,0.0694173693,0.0000728409,0.0000000764,?,?,?,21
Left,141,0.0457803638,0.0000505302,0.0000000558,?,?,?,21
Right,125,0.0000000000,0.0000000000,0.0000000000,?,?,?,21
Left,93,0.0614199387,0.0000163787,0.0000000044,?,?,?,21
Left,109,0.2570247996,0.0001285124,0.0000000643,?,?,?,21
Left,109,0.1321199157,0.0000047717,0.0000000002,?,?,?,21
Left,125,0.1696867440,0.0000252548,0.0000000038,?,?,?,21
Left,94,0.1801217455,0.0000302573,0.0000000051,?,?,?,21
Left,125,0.0372313507,0.0000140178,0.0000000053,?,?,?,21
Left,125,0.0000000000,0.0000000000,0.0000000000,?,?,?,21
Left,141,0.0174609501,0.0000076550,0.0000000034,?,?,?,21
Left,94,0.2532947628,0.0001080609,0.0000000461,?,?,?,21
Double,344,0.0506911085,0.0000100140,0.0000000020,141,63,140,21
Double,328,0.0116586895,0.0000044945,0.0000000017,110,78,140,21
Double,313,0.0380258496,0.0000276552,0.0000000201,125,63,125,21
Double,297,0.0414091285,0.0000368081,0.0000000327,78,94,125,21
Double,328,0.0262522242,0.0000246964,0.0000000232,109,78,141,21
Left,125,0.0100159217,0.0000070435,0.0000000050,?,?,?,21
Left,94,0.1960945267,0.0001028828,0.0000000540,?,?,?,21
Left,141,0.0977838845,0.0000213595,0.0000000047,?,?,?,21
Left,109,0.0400955415,0.0000244336,0.0000000149,?,?,?,21
Left,109,0.0757634870,0.0000457509,0.0000000276,?,?,?,21
Left,94,0.1437692787,0.0000092012,0.0000000006,?,?,?,21
Left,94,0.0068257947,0.0000006559,0.0000000001,?,?,?,21
Left,110,0.0290385512,0.0000017129,0.0000000001,?,?,?,21
Left,110,0.1899042532,0.0000215506,0.0000000024,?,?,?,21
Left,94,0.0635799222,0.0000069086,0.0000000008,?,?,?,21
Left,109,0.2423379769,0.0000620425,0.0000000159,?,?,?,21
Left,125,0.1154832970,0.0000153019,0.0000000020,?,?,?,21
Left,94,0.0637983078,0.0000053797,0.0000000005,?,?,?,21
Left,109,0.1474771883,0.0000210201,0.0000000030,?,?,?,21
Left,125,0.0857012618,0.0000161792,0.0000000031,?,?,?,21
Left,110,0.2047928691,0.0000618336,0.0000000187,?,?,?,21
Left,125,0.0984350211,0.0000132626,0.0000000018,?,?,?,21
Left,94,0.0729757891,0.0000048905,0.0000000003,?,?,?,21
Left,141,0.0000000000,0.0000000000,0.0000000000,?,?,?,21
Left,110,0.3236808505,0.0001144557,0.0000000405,?,?,?,21
Left,125,0.0012401805,0.0000002398,0.0000000000,?,?,?,21
Left,125,0.0771312833,0.0000065998,0.0000000006,?,?,?,21
Left,94,0.3356371502,0.0001317774,0.0000000517,?,?,?,21
Left,125,0.0002091613,0.0000000437,0.0000000000,?,?,?,21
Left,140,0.2940673745,0.0001154564,0.0000000453,?,?,?,21
Left,109,0.3557060256,0.0001388392,0.0000000542,?,?,?,21
Left,125,0.3259807954,0.0001109533,0.0000000378,?,?,?,21
Left,94,0.0193617607,0.0000023969,0.0000000003,?,?,?,21
Left,93,0.2899484409,0.0001438236,0.0000000713,?,?,?,21
Left,125,0.0102921106,0.0000018098,0.0000000003,?,?,?,21
Left,110,0.0015174630,0.0000001731,0.0000000000,?,?,?,21
Left,94,0.0000000000,0.0000000000,0.0000000000,?,?,?,21
Left,94,0.0004805566,0.0000000714,0.0000000000,?,?,?,21
Left,125,0.0003951008,0.0000001561,0.0000000001,?,?,?,21
Left,109,0.1009217518,0.0000112322,0.0000000013,?,?,?,21
Left,110,0.1528942208,0.0000523431,0.0000000179,?,?,?,21
Left,93,0.0150971198,0.0000020913,0.0000000003,?,?,?,21
Left,109,0.0000000000,0.0000000000,0.0000000000,?,?,?,21
Left,93,0.1965640018,0.0000202560,0.0000000021,?,?,?,21
Left,125,0.1631659602,0.0000696398,0.0000000297,?,?,?,21
Double,312,0.1000239742,0.0000363724,0.0000000132,125,94,93,21
Left,94,0.0354841587,0.0000021185,0.0000000001,?,?,?,21
Left,140,0.2444952527,0.0000279903,0.0000000032,?,?,?,21
Left,125,0.6937370268,0.0002412998,0.0000000839,?,?,?,21
Left,109,0.0708559332,0.0000036749,0.0000000002,?,?,?,21
Left,141,0.4533871605,0.0002015054,0.0000000896,?,?,?,21
Left,78,0.5530424147,0.0006956508,0.0000008750,?,?,?,22
Left,124,0.2252697842,0.0001658835,0.0000001222,?,?,?,22
Left,109,0.5476042365,0.0002489110,0.0000001131,?,?,?,22
Left,78,0.6753694426,0.0006095392,0.0000005501,?,?,?,22
Left,93,0.4494960795,0.0002667633,0.0000001583,?,?,?,22
Left,110,0.3502866561,0.0002098782,0.0000001258,?,?,?,22
Left,94,0.4386170122,0.0003194589,0.0000002327,?,?,?,22
Left,109,0.4230656001,0.0001807973,0.0000000773,?,?,?,22
Left,94,0.5919555689,0.0005129598,0.0000004445,?,?,?,22
Left,109,0.7297597643,0.0005437852,0.0000004052,?,?,?,22
Left,109,0.0372261789,0.0000009406,0.0000000000,?,?,?,22
Double,453,0.4824986660,0.0003436600,0.0000002448,78,297,78,22
Left,109,0.0270285841,0.0000006232,0.0000000000,?,?,?,22
Right,125,0.1406919046,0.0000597164,0.0000000253,?,?,?,22
Right,141,0.3265610612,0.0003878397,0.0000004606,?,?,?,22
Right,110,0.5125077361,0.0000415862,0.0000000034,?,?,?,22
Right,125,0.2691008863,0.0000569285,0.0000000120,?,?,?,22
Right,125,0.2508248475,0.0000494724,0.0000000098,?,?,?,22
Right,109,0.5133078870,0.0001096812,0.0000000234,?,?,?,22
Right,109,0.3802714814,0.0003250184,0.0000002778,?,?,?,22
Right,140,0.8272564570,0.0012041579,0.0000017528,?,?,?,22
Left,125,0.3367363467,0.0004152113,0.0000005120,?,?,?,22
Left,109,0.2170317363,0.0001563629,0.0000001127,?,?,?,22
Left,78,0.2569355244,0.0004989039,0.0000009687,?,?,?,22
Right,124,0.2804677557,0.0001302683,0.0000000605,?,?,?,22
Right,140,0.1427618962,0.0002860960,0.0000005733,?,?,?,22
Left,93,0.1967362960,0.0001448721,0.0000001067,?,?,?,22
Right,141,0.4108019005,0.0000524584,0.0000000067,?,?,?,22
Left,78,0.4080837458,0.0001908717,0.0000000893,?,?,?,22
Right,124,0.2354371190,0.0001934570,0.0000001590,?,?,?,22
Right,109,0.0591369508,0.0000399035,0.0000000269,?,?,?,22
Right,140,0.6131328730,0.0000699285,0.0000000080,?,?,?,22
Right,109,0.4873515099,0.0000370581,0.0000000028,?,?,?,22
Left,78,0.3781289455,0.0004662502,0.0000005749,?,?,?,22
Left,78,0.9180656650,0.0015481714,0.0000026107,?,?,?,22
Left,78,0.2668642146,0.0001900742,0.0000001354,?,?,?,22
Right,94,0.2207992745,0.0003370981,0.0000005147,?,?,?,22
Right,140,0.1831373789,0.0001057375,0.0000000610,?,?,?,22
Right,140,0.2706410894,0.0000922745,0.0000000315,?,?,?,22
Left,110,0.2657038885,0.0003705773,0.0000005168,?,?,?,22
Right,125,0.2935972162,0.0003554446,0.0000004303,?,?,?,22
Left,94,0.2532162608,0.0004637660,0.0000008494,?,?,?,22
Right,109,0.3737411026,0.0001698823,0.0000000772,?,?,?,22
Right,109,0.0087463557,0.0000254996,0.0000000743,?,?,?,22
Right,140,0.0101010101,0.0000340101,0.0000001145,?,?,?,22
Left,94,0.2866086171,0.0001997273,0.0000001392,?,?,?,22
Right,125,0.0704061680,0.0000806485,0.0000000924,?,?,?,22
Right,124,0.2735102883,0.0002969710,0.0000003224,?,?,?,22
Left,109,0.2883608514,0.0005440771,0.0000010266,?,?,?,22
Right,141,0.2434670443,0.0002262705,0.0000002103,?,?,?,22
Right,125,0.0134680135,0.0000453468,0.0000001527,?,?,?,22
Double,312,0.3146089072,0.0000419311,0.0000000056,125,94,93,22
Double,281,0.0544651212,0.0000356214,0.0000000233,125,78,78,22
Right,94,0.4686328528,0.0001451325,0.0000000449,?,?,?,22
Right,93,0.1364791458,0.0000638350,0.0000000299,?,?,?,22
Right,93,0.2419161327,0.0001449468,0.0000000868,?,?,?,22
Right,110,0.5070587879,0.0000804600,0.0000000128,?,?,?,22
Right,94,0.3399433930,0.0003570834,0.0000003751,?,?,?,22
Right,125,0.4520788131,0.0001811213,0.0000000726,?,?,?,22
Right,109,0.5369239879,0.0005060547,0.0000004770,?,?,?,22
Right,94,1.0590498503,0.0009842471,0.0000009147,?,?,?,22
Right,94,0.7562408276,0.0010096673,0.0000013480,?,?,?,22
Right,109,0.5275411070,0.0007514831,0.0000010705,?,?,?,22
Right,125,0.5043888547,0.0002430790,0.0000001171,?,?,?,22
Left,125,0.3483954251,0.0003190434,0.0000002922,?,?,?,22
Left,109,0.4874852081,0.0007442522,0.0000011363,?,?,?,22
Right,140,0.5197664692,0.0013327345,0.0000034173,?,?,?,22
Left,94,0.4638184096,0.0006070922,0.0000007946,?,?,?,22
Right,125,0.1606196617,0.0001157202,0.0000000834,?,?,?,22
Left,93,0.4425028297,0.0005784351,0.0000007561,?,?,?,22
Right,125,0.5312457304,0.0001170403,0.0000000258,?,?,?,22
Right,125,0.0513073930,0.0000245490,0.0000000117,?,?,?,22
Right,125,0.1132075472,0.0004271983,0.0000016121,?,?,?,22
Right,125,0.1258487341,0.0002304922,0.0000004221,?,?,?,22
Right,125,0.1254616433,0.0003825050,0.0000011662,?,?,?,22
Right,141,0.1103039978,0.0003215860,0.0000009376,?,?,?,22
Right,124,0.1354696483,0.0004561268,0.0000015358,?,?,?,22
Right,140,0.0671290660,0.0000274108,0.0000000112,?,?,?,22
Right,141,0.2359108450,0.0002131083,0.0000001925,?,?,?,22
Right,110,0.1359299111,0.0003485382,0.0000008937,?,?,?,22
Right,124,0.2115019797,0.0002462188,0.0000002866,?,?,?,22
Left,93,0.1211815329,0.0001109721,0.0000001016,?,?,?,22
Right,109,0.0284818895,0.0000912881,0.0000002926,?,?,?,22
Right,140,0.1154961438,0.0002555224,0.0000005653,?,?,?,22
Right,93,0.3978285476,0.0009103628,0.0000020832,?,?,?,22
Right,94,0.0804956308,0.0000629364,0.0000000492,?,?,?,22
Right,125,0.5119822646,0.0023485425,0.0000107731,?,?,?,22
Right,94,0.0612689477,0.0000538391,0.0000000473,?,?,?,22
Right,109,0.0666485087,0.0001641589,0.0000004043,?,?,?,22
Right,109,0.1040346201,0.0000170549,0.0000000028,?,?,?,22
Double,327,0.4054085926,0.0001165302,0.0000000335,109,156,62,22
Left,94,0.0256118827,0.0000293378,0.0000000336,?,?,?,22
Right,125,0.0884415839,0.0000413665,0.0000000193,?,?,?,22
Left,109,0.4301301988,0.0007877842,0.0000014428,?,?,?,22
Right,125,0.4497866763,0.0003516706,0.0000002750,?,?,?,22
Right,109,0.2856002628,0.0006318590,0.0000013979,?,?,?,22
Right,110,0.0851833550,0.0000666015,0.0000000521,?,?,?,22
Left,110,0.0539704128,0.0000407017,0.0000000307,?,?,?,22
Right,110,0.0000000000,0.0000000000,0.0000000000,?,?,?,22
Right,125,0.1743518410,0.0000827881,0.0000000393,?,?,?,22
Right,109,0.3041600117,0.0000587181,0.0000000113,?,?,?,22
Right,140,0.1612534461,0.0000524743,0.0000000171,?,?,?,22
Right,110,0.5409912426,0.0004565327,0.0000003853,?,?,?,22
Right,110,0.4173468506,0.0000906881,0.0000000197,?,?,?,22
Right,125,0.3646853480,0.0016652299,0.0000076038,?,?,?,22
Right,124,0.3172923332,0.0015630164,0.0000076996,?,?,?,22
Right,110,0.2490916135,0.0000393323,0.0000000062,?,?,?,22
Right,125,0.2380307095,0.0006364457,0.0000017017,?,?,?,22
Right,109,0.0000000000,0.0000000000,0.0000000000,?,?,?,22
Right,110,0.1384484435,0.0005224470,0.0000019715,?,?,?,22
Right,124,0.1416858616,0.0004118775,0.0000011973,?,?,?,22
Right,141,0.1300514163,0.0002982831,0.0000006841,?,?,?,22
Right,110,0.2834538200,0.0012113411,0.0000051767,?,?,?,22
Right,140,0.1239229623,0.0003602412,0.0000010472,?,?,?,22
Right,109,0.2201203202,0.0004547940,0.0000009397,?,?,?,22
Right,93,0.7541538264,0.0021007070,0.0000058516,?,?,?,22
Right,125,0.2351411532,0.0007536575,0.0000024156,?,?,?,22
Right,93,0.4292610672,0.0015276195,0.0000054364,?,?,?,22
Right,109,0.1939070308,0.0006214969,0.0000019920,?,?,?,22
Right,125,0.0819269968,0.0001117694,0.0000001525,?,?,?,22
Right,125,0.3926440650,0.0005994566,0.0000009152,?,?,?,22
Right,109,0.0609418819,0.0001776731,0.0000005180,?,?,?,22
Right,124,0.1584052702,0.0004224141,0.0000011264,?,?,?,22
Right,94,0.0568731041,0.0001404274,0.0000003467,?,?,?,22
Right,93,0.0554203883,0.0001015025,0.0000001859,?,?,?,22
Right,94,0.0718650032,0.0001047595,0.0000001527,?,?,?,22
Right,93,0.3953084383,0.0018050614,0.0000082423,?,?,?,22
Right,109,0.1420398993,0.0002527400,0.0000004497,?,?,?,22
Right,125,0.2408444645,0.0005511315,0.0000012612,?,?,?,22
Right,125,0.1450632232,0.0002270160,0.0000003553,?,?,?,22
Right,109,0.3981654134,0.0009807030,0.0000024155,?,?,?,22
Right,109,0.2525859016,0.0009531543,0.0000035968,?,?,?,22
Right,124,0.5614819499,0.0014972852,0.0000039928,?,?,?,22
Right,93,0.5914452593,0.0018956579,0.0000060758,?,?,?,22
Right,109,0.0518125803,0.0000830330,0.0000001331,?,?,?,22
Right,125,0.1241490375,0.0004684869,0.0000017679,?,?,?,22
Right,125,0.5022957859,0.0014644192,0.0000042694,?,?,?,22
Right,94,0.2527312369,0.0001976007,0.0000001545,?,?,?,22
Right,109,0.0982503027,0.0003308091,0.0000011138,?,?,?,22
Right,125,0.1396889205,0.0006407749,0.0000029393,?,?,?,22
Right,93,0.0290697674,0.0001690103,0.0000009826,?,?,?,22
Right,94,0.2668918919,0.0004508309,0.0000007615,?,?,?,22
Right,109,0.0280000000,0.0001120000,0.0000004480,?,?,?,22
Right,140,0.2064568100,0.0008258272,0.0000033033,?,?,?,22
Right,125,0.1091974312,0.0002415872,0.0000005345,?,?,?,22
Right,109,0.0772160698,0.0002747903,0.0000009779,?,?,?,22
Right,124,0.5804056945,0.0013281595,0.0000030393,?,?,?,22
Right,124,0.2810214909,0.0006004733,0.0000012831,?,?,?,22
Right,124,0.2575096337,0.0011004685,0.0000047029,?,?,?,22
Right,141,0.2360317834,0.0009479188,0.0000038069,?,?,?,22
Right,125,0.3172421768,0.0007813847,0.0000019246,?,?,?,22
Right,93,0.0857663500,0.0001570812,0.0000002877,?,?,?,22
Right,110,0.1843357781,0.0005637180,0.0000017239,?,?,?,22
Right,109,0.2460386105,0.0008284128,0.0000027893,?,?,?,22
Right,124,0.0721899761,0.0002569038,0.0000009142,?,?,?,22
Right,109,0.0553982257,0.0001183723,0.0000002529,?,?,?,22
Right,125,0.3352081520,0.0015376521,0.0000070534,?,?,?,22
Right,93,0.3987856681,0.0014191661,0.0000050504,?,?,?,22
Right,125,0.1640839782,0.0003630177,0.0000008031,?,?,?,22
Right,109,0.2632715866,0.0011250923,0.0000048081,?,?,?,22
Right,94,0.0662375927,0.0001573339,0.0000003737,?,?,?,22
Right,140,0.1857371048,0.0002902142,0.0000004535,?,?,?,22
Right,109,0.4517257039,0.0016075648,0.0000057209,?,?,?,22
Right,124,0.0631960126,0.0002248968,0.0000008003,?,?,?,22
Right,109,0.1579214278,0.0001947243,0.0000002401,?,?,?,22
Right,109,0.5917708351,0.0011490696,0.0000022312,?,?,?,22
Right,110,0.1905734546,0.0001185896,0.0000000738,?,?,?,22
Right,109,0.6396656020,0.0004766510,0.0000003552,?,?,?,22
Right,109,0.4069848026,0.0002932167,0.0000002113,?,?,?,22
Right,109,0.3250559158,0.0000563160,0.0000000098,?,?,?,22
Right,125,0.1483628881,0.0005934516,0.0000023738,?,?,?,22
Right,109,0.1093244997,0.0004671987,0.0000019966,?,?,?,22
Right,94,0.0984867668,0.0001169677,0.0000001389,?,?,?,22
Right,109,0.0266921199,0.0000450120,0.0000000759,?,?,?,22
Right,124,0.0476267128,0.0000803149,0.0000001354,?,?,?,22
Right,109,0.0900169219,0.0003615137,0.0000014519,?,?,?,22
Right,125,0.0415341436,0.0001210908,0.0000003530,?,?,?,22
Right,140,0.1599908962,0.0005386899,0.0000018138,?,?,?,22
Right,125,0.1031897192,0.0001839389,0.0000003279,?,?,?,22
Right,93,0.2594501500,0.0007542156,0.0000021925,?,?,?,22
Right,109,0.0226415094,0.0000854397,0.0000003224,?,?,?,22
Right,125,0.3919496316,0.0012562488,0.0000040264,?,?,?,22
Right,125,0.2188197283,0.0005197618,0.0000012346,?,?,?,22
Right,125,0.3795559964,0.0014322868,0.0000054049,?,?,?,22
Right,94,0.2000009128,0.0002785528,0.0000003880,?,?,?,22
Right,93,0.1095825114,0.0006371076,0.0000037041,?,?,?,22
Right,124,0.1897847811,0.0003475912,0.0000006366,?,?,?,22
Right,110,0.1263683662,0.0005075035,0.0000020382,?,?,?,22
Right,140,0.0755859712,0.0003023439,0.0000012094,?,?,?,22
Right,109,0.0565803411,0.0000843224,0.0000001257,?,?,?,22
Right,109,0.0071174377,0.0000253290,0.0000000901,?,?,?,22
Right,109,0.1171646309,0.0002210653,0.0000004171,?,?,?,22
Right,109,0.2629469750,0.0000720205,0.0000000197,?,?,?,22
Right,109,0.2499763290,0.0000478332,0.0000000092,?,?,?,22
Right,109,0.0660641479,0.0001209966,0.0000002216,?,?,?,22
Right,109,0.0522280279,0.0000761342,0.0000001110,?,?,?,22
Right,141,0.0045792788,0.0000026212,0.0000000015,?,?,?,22
Right,140,0.0366638293,0.0000868811,0.0000002059,?,?,?,22
Right,124,0.0689795377,0.0001768706,0.0000004535,?,?,?,22
Right,94,0.2741632549,0.0001528223,0.0000000852,?,?,?,22
Right,125,0.0747330961,0.0002659541,0.0000009465,?,?,?,22
Right,109,0.0599093949,0.0001826506,0.0000005569,?,?,?,22
Right,140,0.0989024142,0.0003169949,0.0000010160,?,?,?,22
Right,125,0.1766422044,0.0001244836,0.0000000877,?,?,?,22
Right,109,0.1149756431,0.0002380448,0.0000004928,?,?,?,22
Right,93,0.0451977401,0.0000851182,0.0000001603,?,?,?,22
Right,141,0.4785893739,0.0001489541,0.0000000464,?,?,?,22
Right,125,0.1135376112,0.0004541504,0.0000018166,?,?,?,22
Right,141,0.1197678552,0.0002075699,0.0000003597,?,?,?,22
Right,125,0.1051398129,0.0003369866,0.0000010801,?,?,?,22
Right,140,0.0606060606,0.0002040608,0.0000006871,?,?,?,22
Right,94,0.4104850918,0.0000653015,0.0000000104,?,?,?,22
Right,141,0.0137634341,0.0000019306,0.0000000003,?,?,?,22
Right,140,0.4198067652,0.0000615733,0.0000000090,?,?,?,22
Right,125,0.2638912247,0.0002728968,0.0000002822,?,?,?,22
Right,125,0.5066269984,0.0008780364,0.0000015217,?,?,?,22
Left,109,0.3807487889,0.0004881395,0.0000006258,?,?,?,22
Left,94,0.3530630825,0.0002382342,0.0000001608,?,?,?,22
Right,94,0.5411070362,0.0008671587,0.0000013897,?,?,?,22
Right,125,0.6161819632,0.0008982244,0.0000013094,?,?,?,22
Right,140,0.3765808163,0.0005244858,0.0000007305,?,?,?,22
Right,124,0.2069571874,0.0005097468,0.0000012555,?,?,?,22
Right,125,0.0787951608,0.0001579061,0.0000003164,?,?,?,22
Left,78,0.0581560322,0.0000023974,0.0000000001,?,?,?,22
Left,78,0.2486946491,0.0000852278,0.0000000292,?,?,?,22
Left,94,0.0707791934,0.0000116050,0.0000000019,?,?,?,22
Left,94,0.3256482549,0.0001087306,0.0000000363,?,?,?,22
Left,125,0.2709552338,0.0003859761,0.0000005498,?,?,?,22
Left,78,0.0343156013,0.0000041042,0.0000000005,?,?,?,22
Double,390,0.3347160634,0.0002822227,0.0000002380,62,219,109,22
Left,109,0.2504068825,0.0000347450,0.0000000048,?,?,?,22
Left,125,0.9236541748,0.0005694539,0.0000003511,?,?,?,22
Left,109,0.3858906674,0.0000899302,0.0000000210,?,?,?,22
Left,125,0.2316637862,0.0000382789,0.0000000063,?,?,?,22
Right,141,0.2979654622,0.0000782884,0.0000000206,?,?,?,22
Right,125,0.4238514680,0.0000769659,0.0000000140,?,?,?,22
Right,124,0.3473398692,0.0000752144,0.0000000163,?,?,?,22
Right,124,0.2287417798,0.0000241162,0.0000000025,?,?,?,22
Right,125,0.1577466620,0.0000822025,0.0000000428,?,?,?,22
Right,140,0.1894927589,0.0001094069,0.0000000632,?,?,?,22
Left,125,0.0938388566,0.0001626323,0.0000002819,?,?,?,22
Double,405,0.1235423087,0.0001930349,0.0000003016,93,187,125,22
Right,109,0.3859013045,0.0003092158,0.0000002478,?,?,?,22
Left,109,0.2768713841,0.0000206852,0.0000000015,?,?,?,22
Right,125,0.4233067739,0.0000343482,0.0000000028,?,?,?,22
Left,78,0.3430248832,0.0002972486,0.0000002576,?,?,?,22
Left,109,0.6204638591,0.0006971504,0.0000007833,?,?,?,22
Left,125,0.1108437532,0.0000612735,0.0000000339,?,?,?,22
Left,110,0.6316072644,0.0006044089,0.0000005784,?,?,?,22
Right,93,0.6429356488,0.0001107746,0.0000000191,?,?,?,22
Right,125,0.1386153814,0.0004932932,0.0000017555,?,?,?,22
